shift,repetition,precision,recall,f1
1.5,1,0.9561018437225637,0.4730668983492615,0.6329555361813427
1.5,2,0.9568052159739201,0.5099913119026933,0.6653442901671861
1.5,3,0.9842381786339754,0.4882710686359687,0.6527293844367015
1.5,4,0.9715762273901809,0.4900086880973067,0.651458273173549
1.5,5,0.9730215827338129,0.47002606429192006,0.6338605741066198
1.5,6,0.980909090909091,0.4687228496959166,0.6343327454438565
1.5,7,0.9830028328611898,0.4522154648132059,0.6194584944956859
1.5,8,0.9453952730236349,0.5039096437880104,0.6574100311703032
1.5,9,0.9157808667211774,0.48653344917463076,0.6354609929078014
2.0,0,0.9762066621346023,0.6238053866203301,0.7611979856877815
2.0,1,0.9287078294080203,0.6337966985230234,0.753421120578363
2.0,2,0.9356306892067621,0.6251086012163336,0.7494791666666667
2.0,3,0.927703134996801,0.629887054735013,0.7503234152652005
2.0,4,0.8879310344827587,0.6264118158123371,0.7345899133978604
2.0,5,0.8825688073394495,0.6268462206776716,0.7330454660909321
2.0,6,0.903387703889586,0.6255430060816681,0.7392197125256673
2.0,7,0.9288005131494548,0.629018245004344,0.7500647500647499
2.0,8,0.9303675048355899,0.6268462206776716,0.7490267324162991
2.0,9,0.9105131414267835,0.6320590790616855,0.7461538461538461
2.5,0,0.9696578437701743,0.6524761077324066,0.7800571280186964
2.5,1,0.8915876777251185,0.6537793223284101,0.7543859649122808
2.5,2,0.9604086845466155,0.6533449174630755,0.7776628748707342
2.5,3,0.9330440173589585,0.6537793223284101,0.768837803320562
2.5,4,0.946507237256136,0.6533449174630755,0.7730660498586482
2.5,5,0.9142857142857143,0.6533449174630755,0.7620977957942741
2.5,6,0.9464398235664776,0.6524761077324066,0.7724350732836205
2.5,7,0.9318885448916409,0.6537793223284101,0.7684452387030892
2.5,8,0.9518987341772152,0.6533449174630755,0.7748583204533744
2.5,9,0.9759427828348505,0.6520417028670721,0.7817708333333333
3.0,0,0.9205378973105135,0.6542137271937446,0.7648552564753682
3.0,1,0.9028194361127775,0.6537793223284101,0.7583774250440917
3.0,2,0.9211009174311927,0.6542137271937446,0.7650495300990603
3.0,3,0.9634146341463414,0.6520417028670721,0.7777202072538859
3.0,4,0.9336639801611903,0.6542137271937446,0.7693486590038314
3.0,5,0.930778739184178,0.6542137271937446,0.7683673469387755
3.0,6,0.916058394160584,0.6542137271937446,0.7633046122655855
3.0,7,0.9318885448916409,0.6537793223284101,0.7684452387030892
3.0,8,0.9423919849718222,0.6537793223284101,0.7719928186714542
3.0,9,0.93424317617866,0.6542137271937446,0.7695452222789985
3.5,0,0.9572704081632653,0.6520417028670721,0.7757105943152455
3.5,1,0.9513581806696146,0.6542137271937446,0.7752895752895753
3.5,2,0.9383177570093458,0.6542137271937446,0.7709239825953418
3.5,3,0.9261992619926199,0.6542137271937446,0.7668024439918534
3.5,4,0.9489603024574669,0.6542137271937446,0.7744921573669323
3.5,5,0.9567705022250477,0.6537793223284101,0.7767741935483871
3.5,6,0.9365671641791045,0.6542137271937446,0.7703324808184144
3.5,7,0.9194139194139194,0.6542137271937446,0.7644670050761422
3.5,8,0.9165651644336176,0.6537793223284101,0.7631845841784991
3.5,9,0.931930693069307,0.6542137271937446,0.7687595712098011
4.0,0,0.9429467084639498,0.6533449174630755,0.7718758018988966
4.0,1,0.9221813725490197,0.6537793223284101,0.7651245551601424
4.0,2,0.9244935543278084,0.6542137271937446,0.7662172475197151
4.0,3,0.9216646266829865,0.6542137271937446,0.7652439024390244
4.0,4,0.9418386491557224,0.6542137271937446,0.772109715457575
4.0,5,0.9296296296296296,0.6542137271937446,0.7679755226925038
4.0,6,0.9302038295243977,0.6542137271937446,0.7681713848508033
4.0,7,0.9442006269592477,0.6542137271937446,0.7729022324865281
4.0,8,0.9483627204030227,0.6542137271937446,0.7742930591259641
4.0,9,0.9365276913503423,0.6537793223284101,0.7700179073931952
4.5,0,0.9429824561403509,0.6537793223284101,0.7721908671113392
4.5,1,0.9435736677115988,0.6537793223284101,0.7723890171927122
4.5,2,0.9495586380832283,0.6542137271937446,0.7746913580246914
4.5,3,0.9746917585983128,0.6524761077324066,0.7816809784022899
4.5,4,0.9708926261319534,0.6520417028670721,0.7801455301455301
4.5,5,0.9194139194139194,0.6542137271937446,0.7644670050761422
4.5,6,0.9278223318938926,0.6533449174630755,0.7667601325516187
4.5,7,0.9127272727272727,0.6542137271937446,0.7621457489878543
4.5,8,0.958572339069471,0.6533449174630755,0.7770601911650735
4.5,9,0.9325077399380804,0.6542137271937446,0.7689558335460811
5.0,0,0.9406620861961275,0.6542137271937446,0.7717140661029979
5.0,1,0.8916518650088809,0.6542137271937446,0.7546980706589828
5.0,2,0.9501577287066246,0.6542137271937446,0.7748906611782865
5.0,3,0.8600799543118218,0.6542137271937446,0.7431532198371577
5.0,4,0.9284833538840938,0.6542137271937446,0.7675840978593274
5.0,5,0.9301606922126081,0.6537793223284101,0.7678571428571428
5.0,6,0.9424280350438048,0.6542137271937446,0.7723076923076924
5.0,7,0.9290561381863047,0.6542137271937446,0.7677797603874585
5.0,8,0.9302038295243977,0.6542137271937446,0.7681713848508033
5.0,9,0.9610472541507025,0.6537793223284101,0.7781799379524301
5.5,0,0.9233599019006744,0.6542137271937446,0.7658276125095348
5.5,1,0.9524413443246671,0.6524761077324066,0.7744263985563289
5.5,2,0.9495586380832283,0.6542137271937446,0.7746913580246914
5.5,3,0.9222290263319045,0.6542137271937446,0.7654383735705209
5.5,4,0.9290123456790124,0.6537793223284101,0.7674655787863334
5.5,5,0.9721141374837873,0.6511728931364031,0.779916753381894
5.5,6,0.9359850839030454,0.6542137271937446,0.7701355152135004
5.5,7,0.9483301827347196,0.6537793223284101,0.7739778863461044
5.5,8,0.9238329238329238,0.6533449174630755,0.7653944020356234
5.5,9,0.908816425120773,0.6537793223284101,0.7604850934815564
6.0,0,0.958572339069471,0.6533449174630755,0.7770601911650735
6.0,1,0.9105199516324063,0.6542137271937446,0.7613751263902934
6.0,2,0.9034193161367726,0.6542137271937446,0.7588813303099018
6.0,3,0.9143897996357013,0.6542137271937446,0.762724740440618
6.0,4,0.9543726235741445,0.6542137271937446,0.7762886597938145
6.0,5,0.935865504358655,0.6529105125977411,0.7691914022517913
6.0,6,0.9382793017456359,0.6537793223284101,0.7706093189964158
6.0,7,0.9411396368190357,0.6529105125977411,0.7709669145934854
6.0,8,0.9121744397334949,0.6542137271937446,0.7619529471287629
6.0,9,0.930778739184178,0.6542137271937446,0.7683673469387755
6.5,0,0.9453517587939698,0.6537793223284101,0.772984078068824
6.5,1,0.9365671641791045,0.6542137271937446,0.7703324808184144
6.5,2,0.9261992619926199,0.6542137271937446,0.7668024439918534
6.5,3,0.9233599019006744,0.6542137271937446,0.7658276125095348
6.5,4,0.9435736677115988,0.6537793223284101,0.7723890171927122
6.5,5,0.8991044776119403,0.6542137271937446,0.7573547900427459
6.5,6,0.9143377885783718,0.6537793223284101,0.7624113475177305
6.5,7,0.9302038295243977,0.6542137271937446,0.7681713848508033
6.5,8,0.9267692307692308,0.6542137271937446,0.7669977081741788
6.5,9,0.9216646266829865,0.6542137271937446,0.7652439024390244
