omega,repetition,precision,recall,f1
5.0,7,0.5112147457250722,1.0,0.6765613519470978
5.0,8,0.5672745194677181,1.0,0.7238993710691825
5.0,9,0.5087292817679558,1.0,0.6743811337337045
5.5,0,0.46731628095818106,1.0,0.636967349197565
5.5,1,0.4858590122414521,1.0,0.6539772727272728
5.5,2,0.46712662337662336,1.0,0.6367911479944675
5.5,3,0.520225988700565,1.0,0.684406124572618
5.5,4,0.5042716319824754,1.0,0.6704528906363769
5.5,5,0.5211072664359861,0.6542137271937446,0.5801232665639446
5.5,6,0.472495894909688,1.0,0.6417619180373572
5.5,7,0.4740527182866557,1.0,0.6431964235820061
5.5,8,0.4715280622695617,1.0,0.64086859688196
5.5,9,0.5065590312815338,0.6542137271937446,0.5709952606635073
6.0,0,0.43401206636500755,1.0,0.6053115961083355
6.0,1,0.47288414133114215,1.0,0.6421199442119944
6.0,2,0.4319759804841434,1.0,0.6033285283711178
6.0,3,0.4378090528718144,1.0,0.608994708994709
6.0,4,0.4356548069644209,1.0,0.6069074611125758
6.0,5,0.46654275092936803,0.6542137271937446,0.5446654611211573
6.0,6,0.4439729990356798,1.0,0.614932549752905
6.0,7,0.4235095613048369,0.6542137271937446,0.5141686582451349
6.0,8,0.43157105361829773,1.0,0.6029334730225249
6.0,9,0.4376425855513308,1.0,0.6088336418936788
6.5,0,0.41335966959956905,1.0,0.5849320289670944
6.5,1,0.5452054794520548,0.34578627280625546,0.4231791600212653
6.5,2,0.41151233464426173,1.0,0.583080040526849
6.5,3,0.4077222812610698,1.0,0.5792652239557122
6.5,4,0.41923146967765434,1.0,0.5907866033619915
6.5,5,0.4103386809269162,1.0,0.5819009100101112
6.5,6,0.4076500796883301,1.0,0.5791923512391497
6.5,7,0.40657011656658426,1.0,0.5781014565544953
6.5,8,0.3834012219959267,0.6542137271937446,0.48346709470304977
6.5,9,0.4126927214055217,1.0,0.584263959390863
7.0,0,0.394515852613539,1.0,0.5658104952685264
7.0,1,0.4064983224439343,1.0,0.578028876333961
7.0,2,0.3877379147717703,1.0,0.5588056803010074
7.0,3,0.3908319185059423,1.0,0.56201171875
7.0,4,0.45525997581620314,0.6542137271937446,0.5368983957219252
7.0,5,0.39229720518064076,1.0,0.5635250917992656
7.0,6,0.39050042408821034,1.0,0.5616689032572892
7.0,7,0.45581113801452783,0.6542137271937446,0.5372814841241527
7.0,8,0.402940661648871,1.0,0.5744229569557081
7.0,9,0.39771941948859707,1.0,0.569097651421508
7.5,0,0.38315579227696406,1.0,0.5540312876052949
7.5,1,0.375898105813194,1.0,0.5464039876572514
7.5,2,0.39182978723404255,1.0,0.5630426806897395
7.5,3,0.3771915451417336,1.0,0.5477691850089232
7.5,4,0.3870859256768118,1.0,0.5581282579706631
7.5,5,0.39889100675792755,1.0,0.5702960485569182
7.5,6,0.37376197434648484,1.0,0.5441437182366151
7.5,7,0.36891025641025643,1.0,0.5389838445328963
7.5,8,0.38112582781456955,1.0,0.5519060177415488
7.5,9,0.37504072987943954,1.0,0.5454976303317535
8.0,0,0.3625196850393701,1.0,0.5321312991215904
8.0,1,0.35957513277100905,1.0,0.5289522058823529
8.0,2,0.3583437110834371,1.0,0.5276186110474445
8.0,3,0.3573424402359516,1.0,0.5265324794144557
8.0,4,0.3559610329364466,1.0,0.5250313604743985
8.0,5,0.29768728997825655,0.6542137271937446,0.409183534845809
8.0,6,0.3603631809643081,1.0,0.5298043728423476
8.0,7,0.3587905236907731,1.0,0.5281027758660243
8.0,8,0.35940671350507414,1.0,0.5287699552084529
8.0,9,0.364702154626109,1.0,0.534478755514279
8.5,0,0.2874594388242031,0.6542137271937446,0.3994165230075587
8.5,1,0.3732771201556673,1.0,0.5436297083480931
8.5,2,0.3387785136129507,1.0,0.5061009123886996
8.5,3,0.34762911507097555,1.0,0.5159121470192739
8.5,4,0.3684968785016808,1.0,0.5385425195929349
8.5,5,0.33942789737540546,1.0,0.506825187142228
8.5,6,0.34307004470938895,1.0,0.5108743897026187
8.5,7,0.3390279823269514,1.0,0.506379234491861
8.5,8,0.34857662023016356,1.0,0.51695486189086
8.5,9,0.35038051750380517,1.0,0.5189359783588819
9.0,0,0.33294764246456465,1.0,0.49956597222222227
9.0,1,0.34595731890592124,1.0,0.5140687807056722
9.0,2,0.33270703858939155,1.0,0.49929508730072664
9.0,3,0.33410740203193035,1.0,0.500870322019147
9.0,4,0.329516175207558,1.0,0.49569336778639106
9.0,5,0.3563467492260062,1.0,0.5254508103172791
9.0,6,0.3387785136129507,1.0,0.5061009123886996
9.0,7,0.33645133002046185,1.0,0.5034995625546806
9.0,8,0.34389005079175383,1.0,0.5117830146731881
9.0,9,0.3446107784431138,1.0,0.5125807169895346
9.5,0,0.3413910722230461,1.0,0.5090105030403538
9.5,1,0.3217330538085255,1.0,0.48683514856719895
9.5,2,0.3270350902116778,1.0,0.49288084787495984
9.5,3,0.2968072526606228,0.6542137271937446,0.40835140997830804
9.5,4,0.3287632105112825,1.0,0.49484092863284607
9.5,5,0.3245910885504794,1.0,0.49010006387055566
9.5,6,0.3281071835803877,1.0,0.4940974458038206
9.5,7,0.3154288846259249,1.0,0.47958333333333336
9.5,8,0.3275469550369949,1.0,0.49346195069667736
9.5,9,0.3486822175098455,1.0,0.5170709793351304
10.0,0,0.36614535418583255,0.34578627280625546,0.35567470956210906
10.0,1,0.3308421960333429,1.0,0.4971922246220302
10.0,2,0.3149972632731253,1.0,0.47908428720083246
10.0,3,0.31332516673472166,1.0,0.47714789097315785
10.0,4,0.2699408496146263,0.6542137271937446,0.3821850019033118
10.0,5,0.3174734519376638,1.0,0.4819428451795248
10.0,6,0.3138377641445126,1.0,0.4777420359032894
10.0,7,0.3163826278174821,1.0,0.48068490290248483
10.0,8,0.3107031988122554,1.0,0.47410153434249824
10.0,9,0.3128567545528676,1.0,0.4766045548654244
10.5,0,0.29997393797237426,1.0,0.4615076182838813
10.5,1,0.3054265622926894,1.0,0.46793373310295755
10.5,2,0.3076717455225875,1.0,0.4705641864268193
10.5,3,0.30032615786040445,1.0,0.4619243503561754
10.5,4,0.2995055945875618,1.0,0.46095314377252705
10.5,5,0.30652463382157125,1.0,0.46922136159804323
10.5,6,0.31332516673472166,1.0,0.47714789097315785
10.5,7,0.30445708239650837,1.0,0.4667950927709621
10.5,8,0.3115441873054541,1.0,0.4750799711072129
10.5,9,0.32946838766134323,0.6542137271937446,0.43823657791357484
11.0,0,0.29463714322283374,1.0,0.4551655956500247
11.0,1,0.2964202935874324,1.0,0.457290425109257
11.0,2,0.2954312114989733,1.0,0.4561125421042203
11.0,3,0.29395990294981483,1.0,0.4543570512187901
11.0,4,0.2933231396534149,1.0,0.45359605911330053
11.0,5,0.2934353091140854,1.0,0.45373016655169013
11.0,6,0.34312118050380086,1.0,0.5109310842303851
11.0,7,0.3033337725655554,1.0,0.4654736629258922
11.0,8,0.29818652849740934,1.0,0.45938934344442234
11.0,9,0.3188651280965488,0.6542137271937446,0.42875444839857657
12.0,0,0.3107031988122554,1.0,0.47410153434249824
12.0,1,0.33684518583552825,1.0,0.5039404553415062
12.0,2,0.3350312909329064,1.0,0.501907772811512
12.0,3,0.28374214224084804,1.0,0.442054728756601
12.0,4,0.31120724618088413,1.0,0.474688112176513
12.0,5,0.31336781922134493,1.0,0.47719734660033164
12.0,6,0.28749843886599225,1.0,0.44660005820157145
12.0,7,0.28259268352565675,1.0,0.4406584992343032
12.0,8,0.31108108108108107,1.0,0.47454133168418877
12.0,9,0.3040147913365029,1.0,0.466275065829451
13.0,0,0.32083837162434503,0.34578627280625546,0.3328454944595442
13.0,1,0.2934353091140854,1.0,0.45373016655169013
13.0,2,0.29815878043951693,0.6542137271937446,0.40962872297021624
13.0,3,0.2707279783605786,1.0,0.4260990282276723
13.0,4,0.28304438706504365,1.0,0.4412074748442741
13.0,5,0.2807317073170732,1.0,0.4383926871072177
13.0,6,0.27539179327670776,1.0,0.4318544226620392
13.0,7,0.2722005439281069,1.0,0.4279208104842458
13.0,8,0.2881462010264113,1.0,0.4473812068797979
13.0,9,0.2702195093320812,1.0,0.42546899547176786
14.0,0,0.26111615245009073,1.0,0.4141032559812916
14.0,1,0.2638697845025218,1.0,0.4175584980954109
14.0,2,0.269460376916774,1.0,0.42452743199631165
14.0,3,0.2643546164446486,1.0,0.41816530426884646
14.0,4,0.26005422503389064,1.0,0.4127667204590281
14.0,5,0.2678612985804049,1.0,0.42254038179148307
14.0,6,0.28148691611640986,1.0,0.43931297709923656
14.0,7,0.23176361957525393,0.6542137271937446,0.3422727272727273
14.0,8,0.26411197797154656,1.0,0.41786168088582315
14.0,9,0.2641725958228139,1.0,0.41793754538852584
15.0,0,0.25274483970136147,1.0,0.4035056967572305
15.0,1,0.2642332415059688,1.0,0.41801343744325403
15.0,2,0.256233303650935,1.0,0.4079390395179869
15.0,3,0.2523016220955721,1.0,0.402940661648871
15.0,4,0.2667130112385587,1.0,0.4211103997073081
15.0,5,0.25599184089750127,0.6542137271937446,0.3679902260232132
15.0,6,0.2546741896227459,1.0,0.40596067366193456
15.0,7,0.2573792486583184,1.0,0.4093900053352303
15.0,8,0.2598780763151953,1.0,0.41254480286738354
15.0,9,0.2554938956714761,1.0,0.407001414427157
